asset,market_slug,polymarket_url,real result,side,filled_shares,avg_fill_price,event_start_time,event_end_time,pnl,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767999600,https://polymarket.com/event/xrp-updown-15m-1767999600,Down,DOWN,30,48.000.000.000.000.000,2026-01-09T23:00:00+00:00,2026-01-09T23:15:00+00:00,-14.4,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768020300,https://polymarket.com/event/xrp-updown-15m-1768020300,Down,DOWN,35,480.000.014.863.024,2026-01-10T04:45:00+00:00,2026-01-10T05:00:00+00:00,-16.800.000.520.205.800,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767797100,https://polymarket.com/event/xrp-updown-15m-1767797100,Down,DOWN,10,0.48,2026-01-07T14:45:00+00:00,2026-01-07T15:00:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767803400,https://polymarket.com/event/xrp-updown-15m-1767803400,Down,DOWN,10,0.48,2026-01-07T16:30:00+00:00,2026-01-07T16:45:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767804300,https://polymarket.com/event/xrp-updown-15m-1767804300,Down,DOWN,10,0.48,2026-01-07T16:45:00+00:00,2026-01-07T17:00:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767817800,https://polymarket.com/event/xrp-updown-15m-1767817800,Down,DOWN,10,0.48,2026-01-07T20:30:00+00:00,2026-01-07T20:45:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767828600,https://polymarket.com/event/xrp-updown-15m-1767828600,Down,DOWN,10,0.48,2026-01-07T23:30:00+00:00,2026-01-07T23:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767842100,https://polymarket.com/event/xrp-updown-15m-1767842100,Down,DOWN,10,0.48,2026-01-08T03:15:00+00:00,2026-01-08T03:30:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767849300,https://polymarket.com/event/xrp-updown-15m-1767849300,Down,DOWN,10,0.48,2026-01-08T05:15:00+00:00,2026-01-08T05:30:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767871800,https://polymarket.com/event/xrp-updown-15m-1767871800,Down,DOWN,10,0.49,2026-01-08T11:30:00+00:00,2026-01-08T11:45:00+00:00,5.1,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767881700,https://polymarket.com/event/xrp-updown-15m-1767881700,Down,DOWN,20,0.48,2026-01-08T14:15:00+00:00,2026-01-08T14:30:00+00:00,10.4,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767892500,https://polymarket.com/event/xrp-updown-15m-1767892500,Down,DOWN,20,0.48,2026-01-08T17:15:00+00:00,2026-01-08T17:30:00+00:00,10.4,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767915000,https://polymarket.com/event/xrp-updown-15m-1767915000,Down,DOWN,30,0.48,2026-01-08T23:30:00+00:00,2026-01-08T23:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767915900,https://polymarket.com/event/xrp-updown-15m-1767915900,Down,DOWN,30,0.48,2026-01-08T23:45:00+00:00,2026-01-09T00:00:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767922200,https://polymarket.com/event/xrp-updown-15m-1767922200,Down,DOWN,30,0.48,2026-01-09T01:30:00+00:00,2026-01-09T01:45:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767943800,https://polymarket.com/event/xrp-updown-15m-1767943800,Down,DOWN,30,0.48,2026-01-09T07:30:00+00:00,2026-01-09T07:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767947400,https://polymarket.com/event/xrp-updown-15m-1767947400,Down,DOWN,30,0.48,2026-01-09T08:30:00+00:00,2026-01-09T08:45:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767978900,https://polymarket.com/event/xrp-updown-15m-1767978900,Down,DOWN,30,4.799.999.999.999.990,2026-01-09T17:15:00+00:00,2026-01-09T17:30:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767982500,https://polymarket.com/event/xrp-updown-15m-1767982500,Down,DOWN,30,48.000.000.800.225.700,2026-01-09T18:15:00+00:00,2026-01-09T18:30:00+00:00,15.599.999.759.932.200,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768002300,https://polymarket.com/event/xrp-updown-15m-1768002300,Down,DOWN,30,48.000.000.000.000.000,2026-01-09T23:45:00+00:00,2026-01-10T00:00:00+00:00,-14.4,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768030200,https://polymarket.com/event/xrp-updown-15m-1768030200,Down,DOWN,35,48.000.001.028.842.800,2026-01-10T07:30:00+00:00,2026-01-10T07:45:00+00:00,-1.680.000.036.009.490,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767811500,https://polymarket.com/event/xrp-updown-15m-1767811500,Down,DOWN,10,0.48,2026-01-07T18:45:00+00:00,2026-01-07T19:00:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767852000,https://polymarket.com/event/xrp-updown-15m-1767852000,Down,DOWN,10,0.48,2026-01-08T06:00:00+00:00,2026-01-08T06:15:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767882600,https://polymarket.com/event/xrp-updown-15m-1767882600,Down,DOWN,20,0.48,2026-01-08T14:30:00+00:00,2026-01-08T14:45:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767928500,https://polymarket.com/event/xrp-updown-15m-1767928500,Down,DOWN,30,0.48,2026-01-09T03:15:00+00:00,2026-01-09T03:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767946500,https://polymarket.com/event/xrp-updown-15m-1767946500,Down,DOWN,30,0.47,2026-01-09T08:15:00+00:00,2026-01-09T08:30:00+00:00,15.9,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768003200,https://polymarket.com/event/xrp-updown-15m-1768003200,Down,DOWN,30,0.48,2026-01-10T00:00:00+00:00,2026-01-10T00:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767812400,https://polymarket.com/event/xrp-updown-15m-1767812400,Down,DOWN,10,0.48,2026-01-07T19:00:00+00:00,2026-01-07T19:15:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767813300,https://polymarket.com/event/xrp-updown-15m-1767813300,Down,DOWN,10,0.48,2026-01-07T19:15:00+00:00,2026-01-07T19:30:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767818700,https://polymarket.com/event/xrp-updown-15m-1767818700,Down,DOWN,10,0.48,2026-01-07T20:45:00+00:00,2026-01-07T21:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767821400,https://polymarket.com/event/xrp-updown-15m-1767821400,Down,DOWN,10,0.48,2026-01-07T21:30:00+00:00,2026-01-07T21:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767970800,https://polymarket.com/event/xrp-updown-15m-1767970800,up,DOWN,30,0.48,2026-01-09T15:00:00+00:00,2026-01-09T15:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767971700,https://polymarket.com/event/xrp-updown-15m-1767971700,up,DOWN,30,48.000.001.847.356.400,2026-01-09T15:15:00+00:00,2026-01-09T15:30:00+00:00,-14.400.000.554.206.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767987000,https://polymarket.com/event/xrp-updown-15m-1767987000,up,DOWN,30,4.799.999.999.999.990,2026-01-09T19:30:00+00:00,2026-01-09T19:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767991500,https://polymarket.com/event/xrp-updown-15m-1767991500,up,DOWN,30,4.799.999.999.999.990,2026-01-09T20:45:00+00:00,2026-01-09T21:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767993300,https://polymarket.com/event/xrp-updown-15m-1767993300,up,DOWN,30,4.799.999.999.999.990,2026-01-09T21:15:00+00:00,2026-01-09T21:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768016700,https://polymarket.com/event/xrp-updown-15m-1768016700,up,DOWN,35,48.000.000.000.000.000,2026-01-10T03:45:00+00:00,2026-01-10T04:00:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768023000,https://polymarket.com/event/xrp-updown-15m-1768023000,up,DOWN,35,48.000.000.000.000.000,2026-01-10T05:30:00+00:00,2026-01-10T05:45:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768028400,https://polymarket.com/event/xrp-updown-15m-1768028400,up,DOWN,35,48.000.000.000.000.000,2026-01-10T07:00:00+00:00,2026-01-10T07:15:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768031100,https://polymarket.com/event/xrp-updown-15m-1768031100,up,DOWN,35,48.000.000.000.000.000,2026-01-10T07:45:00+00:00,2026-01-10T08:00:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768032000,https://polymarket.com/event/xrp-updown-15m-1768032000,up,DOWN,35,48.000.000.342.932.500,2026-01-10T08:00:00+00:00,2026-01-10T08:15:00+00:00,-16.800.000.120.026.300,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768051800,https://polymarket.com/event/xrp-updown-15m-1768051800,up,DOWN,35,4.799.999.999.999.990,2026-01-10T13:30:00+00:00,2026-01-10T13:45:00+00:00,,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767856500,https://polymarket.com/event/xrp-updown-15m-1767856500,up,DOWN,10,0.48,2026-01-08T07:15:00+00:00,2026-01-08T07:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767883500,https://polymarket.com/event/xrp-updown-15m-1767883500,up,DOWN,20,0.48,2026-01-08T14:45:00+00:00,2026-01-08T15:00:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767887100,https://polymarket.com/event/xrp-updown-15m-1767887100,up,DOWN,20,0.48,2026-01-08T15:45:00+00:00,2026-01-08T16:00:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767890700,https://polymarket.com/event/xrp-updown-15m-1767890700,up,DOWN,20,0.48,2026-01-08T16:45:00+00:00,2026-01-08T17:00:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767891600,https://polymarket.com/event/xrp-updown-15m-1767891600,up,DOWN,20,0.48,2026-01-08T17:00:00+00:00,2026-01-08T17:15:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767897900,https://polymarket.com/event/xrp-updown-15m-1767897900,up,DOWN,30,0.49,2026-01-08T18:45:00+00:00,2026-01-08T19:00:00+00:00,-14.7,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767909600,https://polymarket.com/event/xrp-updown-15m-1767909600,up,DOWN,30,0.48,2026-01-08T22:00:00+00:00,2026-01-08T22:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767917700,https://polymarket.com/event/xrp-updown-15m-1767917700,up,DOWN,30,0.48,2026-01-09T00:15:00+00:00,2026-01-09T00:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767921300,https://polymarket.com/event/xrp-updown-15m-1767921300,up,DOWN,30,0.48,2026-01-09T01:15:00+00:00,2026-01-09T01:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767924000,https://polymarket.com/event/xrp-updown-15m-1767924000,up,DOWN,30,0.48,2026-01-09T02:00:00+00:00,2026-01-09T02:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767932100,https://polymarket.com/event/xrp-updown-15m-1767932100,up,DOWN,30,0.48,2026-01-09T04:15:00+00:00,2026-01-09T04:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768009500,https://polymarket.com/event/sol-updown-15m-1768009500,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T01:45:00+00:00,2026-01-10T02:00:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768010400,https://polymarket.com/event/sol-updown-15m-1768010400,Up,DOWN,35,4.800.000.057.156.680,2026-01-10T02:00:00+00:00,2026-01-10T02:15:00+00:00,-16.800.000.200.048.300,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768016700,https://polymarket.com/event/sol-updown-15m-1768016700,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T03:45:00+00:00,2026-01-10T04:00:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768019400,https://polymarket.com/event/sol-updown-15m-1768019400,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T04:30:00+00:00,2026-01-10T04:45:00+00:00,-16.800.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768020300,https://polymarket.com/event/sol-updown-15m-1768020300,Up,DOWN,35,48.000.000.685.880.100,2026-01-10T04:45:00+00:00,2026-01-10T05:00:00+00:00,18.199.999.759.941.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768023000,https://polymarket.com/event/sol-updown-15m-1768023000,Up,DOWN,35,48.000.001.715.096.400,2026-01-10T05:30:00+00:00,2026-01-10T05:45:00+00:00,-16.800.000.600.283.700,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768037400,https://polymarket.com/event/sol-updown-15m-1768037400,up,DOWN,35,48.000.000.000.000.000,2026-01-10T09:30:00+00:00,2026-01-10T09:45:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768039200,https://polymarket.com/event/sol-updown-15m-1768039200,up,DOWN,35,48.000.000.000.000.000,2026-01-10T10:00:00+00:00,2026-01-10T10:15:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768041000,https://polymarket.com/event/sol-updown-15m-1768041000,up,DOWN,35,48.000.000.000.000.000,2026-01-10T10:30:00+00:00,2026-01-10T10:45:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768041900,https://polymarket.com/event/sol-updown-15m-1768041900,up,DOWN,35,48.000.000.000.000.000,2026-01-10T10:45:00+00:00,2026-01-10T11:00:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768049100,https://polymarket.com/event/sol-updown-15m-1768049100,up,DOWN,35,47.999.999.999.999.900,2026-01-10T12:45:00+00:00,2026-01-10T13:00:00+00:00,-2.16,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768050900,https://polymarket.com/event/sol-updown-15m-1768050900,up,DOWN,35,4.799.999.999.999.990,2026-01-10T13:15:00+00:00,2026-01-10T13:30:00+00:00,,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767796200,https://polymarket.com/event/xrp-updown-15m-1767796200,up,DOWN,10,0.48,2026-01-07T14:30:00+00:00,2026-01-07T14:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767799800,https://polymarket.com/event/xrp-updown-15m-1767799800,up,DOWN,20,0.48,2026-01-07T15:30:00+00:00,2026-01-07T15:45:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767957300,https://polymarket.com/event/sol-updown-15m-1767957300,Up,DOWN,30,0.48,2026-01-09T11:15:00+00:00,2026-01-09T11:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767966300,https://polymarket.com/event/sol-updown-15m-1767966300,Up,DOWN,30,48.000.000.000.000.000,2026-01-09T13:45:00+00:00,2026-01-09T14:00:00+00:00,-14.400.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767971700,https://polymarket.com/event/sol-updown-15m-1767971700,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T15:15:00+00:00,2026-01-09T15:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767996900,https://polymarket.com/event/sol-updown-15m-1767996900,up,DOWN,30,4.799.999.999.999.990,2026-01-09T22:15:00+00:00,2026-01-09T22:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767904200,https://polymarket.com/event/sol-updown-15m-1767904200,Up,DOWN,30,0.48,2026-01-08T20:30:00+00:00,2026-01-08T20:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767905100,https://polymarket.com/event/sol-updown-15m-1767905100,Up,DOWN,30,0.48,2026-01-08T20:45:00+00:00,2026-01-08T21:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767906000,https://polymarket.com/event/sol-updown-15m-1767906000,Up,DOWN,30,0.48,2026-01-08T21:00:00+00:00,2026-01-08T21:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767908700,https://polymarket.com/event/sol-updown-15m-1767908700,Up,DOWN,30,0.48,2026-01-08T21:45:00+00:00,2026-01-08T22:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767912300,https://polymarket.com/event/sol-updown-15m-1767912300,Up,DOWN,30,0.48,2026-01-08T22:45:00+00:00,2026-01-08T23:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767914100,https://polymarket.com/event/sol-updown-15m-1767914100,Up,DOWN,30,0.48,2026-01-08T23:15:00+00:00,2026-01-08T23:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767915000,https://polymarket.com/event/sol-updown-15m-1767915000,Up,DOWN,30,0.48,2026-01-08T23:30:00+00:00,2026-01-08T23:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767919500,https://polymarket.com/event/sol-updown-15m-1767919500,Up,DOWN,30,0.48,2026-01-09T00:45:00+00:00,2026-01-09T01:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767921300,https://polymarket.com/event/sol-updown-15m-1767921300,Up,DOWN,30,0.48,2026-01-09T01:15:00+00:00,2026-01-09T01:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767930300,https://polymarket.com/event/sol-updown-15m-1767930300,Up,DOWN,30,0.48,2026-01-09T03:45:00+00:00,2026-01-09T04:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767932100,https://polymarket.com/event/sol-updown-15m-1767932100,Up,DOWN,30,0.48,2026-01-09T04:15:00+00:00,2026-01-09T04:30:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767940200,https://polymarket.com/event/sol-updown-15m-1767940200,Up,DOWN,30,0.48,2026-01-09T06:30:00+00:00,2026-01-09T06:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767855600,https://polymarket.com/event/sol-updown-15m-1767855600,Up,DOWN,10,0.48,2026-01-08T07:00:00+00:00,2026-01-08T07:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767856500,https://polymarket.com/event/sol-updown-15m-1767856500,Up,DOWN,10,0.48,2026-01-08T07:15:00+00:00,2026-01-08T07:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767867300,https://polymarket.com/event/sol-updown-15m-1767867300,Up,DOWN,10,0.48,2026-01-08T10:15:00+00:00,2026-01-08T10:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767872700,https://polymarket.com/event/sol-updown-15m-1767872700,Up,DOWN,10,0.48,2026-01-08T11:45:00+00:00,2026-01-08T12:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767874500,https://polymarket.com/event/sol-updown-15m-1767874500,Up,DOWN,20,0.48,2026-01-08T12:15:00+00:00,2026-01-08T12:30:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767884400,https://polymarket.com/event/sol-updown-15m-1767884400,Up,DOWN,20,0.48,2026-01-08T15:00:00+00:00,2026-01-08T15:15:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767887100,https://polymarket.com/event/sol-updown-15m-1767887100,Up,DOWN,20,0.48,2026-01-08T15:45:00+00:00,2026-01-08T16:00:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767888900,https://polymarket.com/event/sol-updown-15m-1767888900,Up,DOWN,20,0.48,2026-01-08T16:15:00+00:00,2026-01-08T16:30:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767889800,https://polymarket.com/event/sol-updown-15m-1767889800,Up,DOWN,20,0.48,2026-01-08T16:30:00+00:00,2026-01-08T16:45:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767894300,https://polymarket.com/event/sol-updown-15m-1767894300,Up,DOWN,30,0.48,2026-01-08T17:45:00+00:00,2026-01-08T18:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767806100,https://polymarket.com/event/sol-updown-15m-1767806100,Up,DOWN,10,0.48,2026-01-07T17:15:00+00:00,2026-01-07T17:30:00+00:00,-4.8,,,,,,,,,,,,,,#N/A
SOL,sol-updown-15m-1767810600,https://polymarket.com/event/sol-updown-15m-1767810600,Up,DOWN,10,0.48,2026-01-07T18:30:00+00:00,2026-01-07T18:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767813300,https://polymarket.com/event/sol-updown-15m-1767813300,Up,DOWN,10,0.48,2026-01-07T19:15:00+00:00,2026-01-07T19:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767814200,https://polymarket.com/event/sol-updown-15m-1767814200,Up,DOWN,10,0.48,2026-01-07T19:30:00+00:00,2026-01-07T19:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767815100,https://polymarket.com/event/sol-updown-15m-1767815100,Up,DOWN,10,0.48,2026-01-07T19:45:00+00:00,2026-01-07T20:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767817800,https://polymarket.com/event/sol-updown-15m-1767817800,Up,DOWN,10,0.48,2026-01-07T20:30:00+00:00,2026-01-07T20:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767818700,https://polymarket.com/event/sol-updown-15m-1767818700,Up,DOWN,10,0.48,2026-01-07T20:45:00+00:00,2026-01-07T21:00:00+00:00,5.2,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767822300,https://polymarket.com/event/sol-updown-15m-1767822300,Up,DOWN,10,0.48,2026-01-07T21:45:00+00:00,2026-01-07T22:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767825000,https://polymarket.com/event/sol-updown-15m-1767825000,Up,DOWN,10,0.48,2026-01-07T22:30:00+00:00,2026-01-07T22:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767825900,https://polymarket.com/event/sol-updown-15m-1767825900,Up,DOWN,10,0.48,2026-01-07T22:45:00+00:00,2026-01-07T23:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767831300,https://polymarket.com/event/sol-updown-15m-1767831300,Up,DOWN,10,0.48,2026-01-08T00:15:00+00:00,2026-01-08T00:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767848400,https://polymarket.com/event/sol-updown-15m-1767848400,Up,DOWN,10,0.48,2026-01-08T05:00:00+00:00,2026-01-08T05:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767853800,https://polymarket.com/event/sol-updown-15m-1767853800,Up,DOWN,10,0.48,2026-01-08T06:30:00+00:00,2026-01-08T06:45:00+00:00,-4.8,,,,,,,,,,,,,,
