asset,market_slug,polymarket_url,real result,side,filled_shares,avg_fill_price,event_start_time,event_end_time,pnl,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768047300,https://polymarket.com/event/sol-updown-15m-1768047300,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T12:15:00+00:00,2026-01-10T12:30:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768008600,https://polymarket.com/event/sol-updown-15m-1768008600,Up,DOWN,35,4.799.999.999.999.990,2026-01-10T01:30:00+00:00,2026-01-10T01:45:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767974400,https://polymarket.com/event/sol-updown-15m-1767974400,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T16:00:00+00:00,2026-01-09T16:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768024800,https://polymarket.com/event/sol-updown-15m-1768024800,Up,DOWN,35,48.000.001.143.139.800,2026-01-10T06:00:00+00:00,2026-01-10T06:15:00+00:00,-16.800.000.400.098.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767869100,https://polymarket.com/event/sol-updown-15m-1767869100,Up,DOWN,10,0.48,2026-01-08T10:45:00+00:00,2026-01-08T11:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767916800,https://polymarket.com/event/sol-updown-15m-1767916800,Up,DOWN,30,0.48,2026-01-09T00:00:00+00:00,2026-01-09T00:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767965400,https://polymarket.com/event/sol-updown-15m-1767965400,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T13:30:00+00:00,2026-01-09T13:45:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768006800,https://polymarket.com/event/sol-updown-15m-1768006800,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T01:00:00+00:00,2026-01-10T01:15:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768036500,https://polymarket.com/event/sol-updown-15m-1768036500,Up,DOWN,35,48.000.001.143.058.100,2026-01-10T09:15:00+00:00,2026-01-10T09:30:00+00:00,-16.800.000.400.070.300,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768000500,https://polymarket.com/event/sol-updown-15m-1768000500,Up,DOWN,30,4.800.000.280.086.200,2026-01-09T23:15:00+00:00,2026-01-09T23:30:00+00:00,-14.400.000.840.258.600,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768031100,https://polymarket.com/event/sol-updown-15m-1768031100,Up,DOWN,35,4.799.999.999.999.990,2026-01-10T07:45:00+00:00,2026-01-10T08:00:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767822300,https://polymarket.com/event/xrp-updown-15m-1767822300,Up,DOWN,10,0.48,2026-01-07T21:45:00+00:00,2026-01-07T22:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767826800,https://polymarket.com/event/xrp-updown-15m-1767826800,Up,DOWN,10,0.48,2026-01-07T23:00:00+00:00,2026-01-07T23:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767843000,https://polymarket.com/event/xrp-updown-15m-1767843000,Up,DOWN,10,0.48,2026-01-08T03:30:00+00:00,2026-01-08T03:45:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767843900,https://polymarket.com/event/xrp-updown-15m-1767843900,Up,DOWN,10,0.48,2026-01-08T03:45:00+00:00,2026-01-08T04:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767857400,https://polymarket.com/event/xrp-updown-15m-1767857400,Up,DOWN,10,0.48,2026-01-08T07:30:00+00:00,2026-01-08T07:45:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767873600,https://polymarket.com/event/xrp-updown-15m-1767873600,Up,DOWN,10,0.48,2026-01-08T12:00:00+00:00,2026-01-08T12:15:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767875400,https://polymarket.com/event/xrp-updown-15m-1767875400,Up,DOWN,20,0.48,2026-01-08T12:30:00+00:00,2026-01-08T12:45:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767897000,https://polymarket.com/event/xrp-updown-15m-1767897000,Up,DOWN,30,0.48,2026-01-08T18:30:00+00:00,2026-01-08T18:45:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767901500,https://polymarket.com/event/xrp-updown-15m-1767901500,Up,DOWN,30,0.48,2026-01-08T19:45:00+00:00,2026-01-08T20:00:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767923100,https://polymarket.com/event/xrp-updown-15m-1767923100,Up,DOWN,30,0.48,2026-01-09T01:45:00+00:00,2026-01-09T02:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767969000,https://polymarket.com/event/xrp-updown-15m-1767969000,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T14:30:00+00:00,2026-01-09T14:45:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767985200,https://polymarket.com/event/xrp-updown-15m-1767985200,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T19:00:00+00:00,2026-01-09T19:15:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767992400,https://polymarket.com/event/xrp-updown-15m-1767992400,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T21:00:00+00:00,2026-01-09T21:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768005000,https://polymarket.com/event/xrp-updown-15m-1768005000,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T00:30:00+00:00,2026-01-10T00:45:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768012200,https://polymarket.com/event/xrp-updown-15m-1768012200,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T02:30:00+00:00,2026-01-10T02:45:00+00:00,18.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768033800,https://polymarket.com/event/xrp-updown-15m-1768033800,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T08:30:00+00:00,2026-01-10T08:45:00+00:00,18.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768034700,https://polymarket.com/event/xrp-updown-15m-1768034700,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T08:45:00+00:00,2026-01-10T09:00:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768035600,https://polymarket.com/event/xrp-updown-15m-1768035600,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T09:00:00+00:00,2026-01-10T09:15:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767833100,https://polymarket.com/event/sol-updown-15m-1767833100,Up,DOWN,10,0.48,2026-01-08T00:45:00+00:00,2026-01-08T01:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767838500,https://polymarket.com/event/sol-updown-15m-1767838500,Up,DOWN,10,0.48,2026-01-08T02:15:00+00:00,2026-01-08T02:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767876300,https://polymarket.com/event/sol-updown-15m-1767876300,Up,DOWN,20,0.48,2026-01-08T12:45:00+00:00,2026-01-08T13:00:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767878100,https://polymarket.com/event/sol-updown-15m-1767878100,Up,DOWN,20,0.48,2026-01-08T13:15:00+00:00,2026-01-08T13:30:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767918600,https://polymarket.com/event/sol-updown-15m-1767918600,Up,DOWN,30,0.48,2026-01-09T00:30:00+00:00,2026-01-09T00:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767934800,https://polymarket.com/event/sol-updown-15m-1767934800,Up,DOWN,30,0.48,2026-01-09T05:00:00+00:00,2026-01-09T05:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768014900,https://polymarket.com/event/sol-updown-15m-1768014900,Up,DOWN,35,48.000.000.686.064.900,2026-01-10T03:15:00+00:00,2026-01-10T03:30:00+00:00,-1.680.000.024.012.270,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767824100,https://polymarket.com/event/sol-updown-15m-1767824100,Up,DOWN,10,0.48,2026-01-07T22:15:00+00:00,2026-01-07T22:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767832200,https://polymarket.com/event/sol-updown-15m-1767832200,Up,DOWN,10,0.48,2026-01-08T00:30:00+00:00,2026-01-08T00:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767862800,https://polymarket.com/event/sol-updown-15m-1767862800,Up,DOWN,10,0.48,2026-01-08T09:00:00+00:00,2026-01-08T09:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767907800,https://polymarket.com/event/sol-updown-15m-1767907800,Up,DOWN,30,0.48,2026-01-08T21:30:00+00:00,2026-01-08T21:45:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767909600,https://polymarket.com/event/sol-updown-15m-1767909600,Up,DOWN,30,0.48,2026-01-08T22:00:00+00:00,2026-01-08T22:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767933900,https://polymarket.com/event/sol-updown-15m-1767933900,Up,DOWN,30,0.49,2026-01-09T04:45:00+00:00,2026-01-09T05:00:00+00:00,15.3,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767964500,https://polymarket.com/event/sol-updown-15m-1767964500,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T13:15:00+00:00,2026-01-09T13:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767980700,https://polymarket.com/event/sol-updown-15m-1767980700,Up,DOWN,30,48.000.002.934.612.900,2026-01-09T17:45:00+00:00,2026-01-09T18:00:00+00:00,-1.440.000.088.038.380,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768038300,https://polymarket.com/event/sol-updown-15m-1768038300,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T09:45:00+00:00,2026-01-10T10:00:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768046400,https://polymarket.com/event/sol-updown-15m-1768046400,Up,DOWN,34,4.699.999.999.999.990,2026-01-10T12:00:00+00:00,2026-01-10T12:15:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767840300,https://polymarket.com/event/sol-updown-15m-1767840300,Up,DOWN,10,0.48,2026-01-08T02:45:00+00:00,2026-01-08T03:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767885300,https://polymarket.com/event/sol-updown-15m-1767885300,Up,DOWN,20,0.48,2026-01-08T15:15:00+00:00,2026-01-08T15:30:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767890700,https://polymarket.com/event/sol-updown-15m-1767890700,Up,DOWN,20,0.48,2026-01-08T16:45:00+00:00,2026-01-08T17:00:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767893400,https://polymarket.com/event/sol-updown-15m-1767893400,Up,DOWN,20,0.48,2026-01-08T17:30:00+00:00,2026-01-08T17:45:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767924000,https://polymarket.com/event/sol-updown-15m-1767924000,Up,DOWN,30,0.48,2026-01-09T02:00:00+00:00,2026-01-09T02:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767970800,https://polymarket.com/event/sol-updown-15m-1767970800,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T15:00:00+00:00,2026-01-09T15:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767991500,https://polymarket.com/event/sol-updown-15m-1767991500,Up,DOWN,30,4.800.000.026.667.350,2026-01-09T20:45:00+00:00,2026-01-09T21:00:00+00:00,-14.400.000.080.002.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768007700,https://polymarket.com/event/sol-updown-15m-1768007700,Up,DOWN,35,48.000.001.142.957.700,2026-01-10T01:15:00+00:00,2026-01-10T01:30:00+00:00,-16.800.000.400.035.200,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768028400,https://polymarket.com/event/sol-updown-15m-1768028400,Up,DOWN,35,48.000.001.028.842.800,2026-01-10T07:00:00+00:00,2026-01-10T07:15:00+00:00,-1.680.000.036.009.490,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768032000,https://polymarket.com/event/sol-updown-15m-1768032000,Up,DOWN,35,48.000.000.342.932.500,2026-01-10T08:00:00+00:00,2026-01-10T08:15:00+00:00,-16.800.000.120.026.300,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767809700,https://polymarket.com/event/sol-updown-15m-1767809700,Up,DOWN,10,0.48,2026-01-07T18:15:00+00:00,2026-01-07T18:30:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767819600,https://polymarket.com/event/sol-updown-15m-1767819600,Up,DOWN,10,0.48,2026-01-07T21:00:00+00:00,2026-01-07T21:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767837600,https://polymarket.com/event/sol-updown-15m-1767837600,Up,DOWN,10,0.48,2026-01-08T02:00:00+00:00,2026-01-08T02:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767868200,https://polymarket.com/event/sol-updown-15m-1767868200,Up,DOWN,10,0.48,2026-01-08T10:30:00+00:00,2026-01-08T10:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767942900,https://polymarket.com/event/sol-updown-15m-1767942900,Up,DOWN,30,0.48,2026-01-09T07:15:00+00:00,2026-01-09T07:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767952800,https://polymarket.com/event/sol-updown-15m-1767952800,Up,DOWN,30,0.48,2026-01-09T10:00:00+00:00,2026-01-09T10:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767955500,https://polymarket.com/event/sol-updown-15m-1767955500,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T10:45:00+00:00,2026-01-09T11:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767959100,https://polymarket.com/event/sol-updown-15m-1767959100,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T11:45:00+00:00,2026-01-09T12:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767963600,https://polymarket.com/event/sol-updown-15m-1767963600,Up,DOWN,30,4.800.000.000.000.000,2026-01-09T13:00:00+00:00,2026-01-09T13:15:00+00:00,-14.400.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768025700,https://polymarket.com/event/sol-updown-15m-1768025700,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T06:15:00+00:00,2026-01-10T06:30:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767883500,https://polymarket.com/event/sol-updown-15m-1767883500,Up,DOWN,20,0.48,2026-01-08T14:45:00+00:00,2026-01-08T15:00:00+00:00,-9.6,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767927600,https://polymarket.com/event/sol-updown-15m-1767927600,Up,DOWN,30,0.48,2026-01-09T03:00:00+00:00,2026-01-09T03:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767941100,https://polymarket.com/event/sol-updown-15m-1767941100,Up,DOWN,30,0.48,2026-01-09T06:45:00+00:00,2026-01-09T07:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
SOL,sol-updown-15m-1768022100,https://polymarket.com/event/sol-updown-15m-1768022100,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T05:15:00+00:00,2026-01-10T05:30:00+00:00,-16.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767834000,https://polymarket.com/event/sol-updown-15m-1767834000,Up,DOWN,10,0.48,2026-01-08T01:00:00+00:00,2026-01-08T01:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767864600,https://polymarket.com/event/sol-updown-15m-1767864600,Up,DOWN,10,0.48,2026-01-08T09:30:00+00:00,2026-01-08T09:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767962700,https://polymarket.com/event/sol-updown-15m-1767962700,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T12:45:00+00:00,2026-01-09T13:00:00+00:00,15.600.000.000.000.000,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767796200,https://polymarket.com/event/sol-updown-15m-1767796200,Up,DOWN,10,0.48,2026-01-07T14:30:00+00:00,2026-01-07T14:45:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767797100,https://polymarket.com/event/sol-updown-15m-1767797100,Up,DOWN,10,0.48,2026-01-07T14:45:00+00:00,2026-01-07T15:00:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767801600,https://polymarket.com/event/sol-updown-15m-1767801600,Up,DOWN,10,0.48,2026-01-07T16:00:00+00:00,2026-01-07T16:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767805200,https://polymarket.com/event/sol-updown-15m-1767805200,Up,DOWN,10,0.48,2026-01-07T17:00:00+00:00,2026-01-07T17:15:00+00:00,-4.8,,,,,,,,,,,,,,
SOL,sol-updown-15m-1767826800,https://polymarket.com/event/sol-updown-15m-1767826800,Up,DOWN,10,0.48,2026-01-07T23:00:00+00:00,2026-01-07T23:15:00+00:00,5.2,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767802500,https://polymarket.com/event/xrp-updown-15m-1767802500,Up,DOWN,10,0.48,2026-01-07T16:15:00+00:00,2026-01-07T16:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767809700,https://polymarket.com/event/xrp-updown-15m-1767809700,Up,DOWN,10,0.48,2026-01-07T18:15:00+00:00,2026-01-07T18:30:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767819600,https://polymarket.com/event/xrp-updown-15m-1767819600,Up,DOWN,10,0.48,2026-01-07T21:00:00+00:00,2026-01-07T21:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767823200,https://polymarket.com/event/xrp-updown-15m-1767823200,Up,DOWN,10,0.48,2026-01-07T22:00:00+00:00,2026-01-07T22:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767830400,https://polymarket.com/event/xrp-updown-15m-1767830400,Up,DOWN,10,0.48,2026-01-08T00:00:00+00:00,2026-01-08T00:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767834000,https://polymarket.com/event/xrp-updown-15m-1767834000,Up,DOWN,10,0.48,2026-01-08T01:00:00+00:00,2026-01-08T01:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767837600,https://polymarket.com/event/xrp-updown-15m-1767837600,Up,DOWN,10,0.48,2026-01-08T02:00:00+00:00,2026-01-08T02:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767874500,https://polymarket.com/event/xrp-updown-15m-1767874500,Up,DOWN,20,0.48,2026-01-08T12:15:00+00:00,2026-01-08T12:30:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767876300,https://polymarket.com/event/xrp-updown-15m-1767876300,Up,DOWN,20,0.48,2026-01-08T12:45:00+00:00,2026-01-08T13:00:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767927600,https://polymarket.com/event/xrp-updown-15m-1767927600,Up,DOWN,30,0.48,2026-01-09T03:00:00+00:00,2026-01-09T03:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767952800,https://polymarket.com/event/xrp-updown-15m-1767952800,Up,DOWN,30,0.48,2026-01-09T10:00:00+00:00,2026-01-09T10:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767960900,https://polymarket.com/event/xrp-updown-15m-1767960900,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T12:15:00+00:00,2026-01-09T12:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768022100,https://polymarket.com/event/xrp-updown-15m-1768022100,Up,DOWN,35,4.799.999.999.999.990,2026-01-10T05:15:00+00:00,2026-01-10T05:30:00+00:00,-16.799.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767889800,https://polymarket.com/event/xrp-updown-15m-1767889800,Up,DOWN,20,0.48,2026-01-08T16:30:00+00:00,2026-01-08T16:45:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767963600,https://polymarket.com/event/xrp-updown-15m-1767963600,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T13:00:00+00:00,2026-01-09T13:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767969900,https://polymarket.com/event/xrp-updown-15m-1767969900,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T14:45:00+00:00,2026-01-09T15:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767969900,https://polymarket.com/event/xrp-updown-15m-1767969900,Up,DOWN,30,0.48,2026-01-09T14:45:00+00:00,2026-01-09T15:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768036500,https://polymarket.com/event/xrp-updown-15m-1768036500,Up,DOWN,34,4.728.571.428.571.420,2026-01-10T09:15:00+00:00,2026-01-10T09:30:00+00:00,-1.607.714.285.714.280,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767848400,https://polymarket.com/event/xrp-updown-15m-1767848400,Up,DOWN,10,0.48,2026-01-08T05:00:00+00:00,2026-01-08T05:15:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767872700,https://polymarket.com/event/xrp-updown-15m-1767872700,Up,DOWN,10,0.48,2026-01-08T11:45:00+00:00,2026-01-08T12:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767880800,https://polymarket.com/event/xrp-updown-15m-1767880800,Up,DOWN,20,0.48,2026-01-08T14:00:00+00:00,2026-01-08T14:15:00+00:00,-9.6,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767906000,https://polymarket.com/event/xrp-updown-15m-1767906000,Up,DOWN,30,0.48,2026-01-08T21:00:00+00:00,2026-01-08T21:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767983400,https://polymarket.com/event/xrp-updown-15m-1767983400,Up,DOWN,30,4.800.000.013.335.040,2026-01-09T18:30:00+00:00,2026-01-09T18:45:00+00:00,-14.400.000.040.005.100,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1768011300,https://polymarket.com/event/xrp-updown-15m-1768011300,Up,DOWN,35,48.000.000.000.000.000,2026-01-10T02:15:00+00:00,2026-01-10T02:30:00+00:00,-16.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767815100,https://polymarket.com/event/xrp-updown-15m-1767815100,Up,DOWN,10,0.48,2026-01-07T19:45:00+00:00,2026-01-07T20:00:00+00:00,-4.8,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767914100,https://polymarket.com/event/xrp-updown-15m-1767914100,Up,DOWN,30,0.48,2026-01-08T23:15:00+00:00,2026-01-08T23:30:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767916800,https://polymarket.com/event/xrp-updown-15m-1767916800,Up,DOWN,30,0.48,2026-01-09T00:00:00+00:00,2026-01-09T00:15:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
XRP,xrp-updown-15m-1767995100,https://polymarket.com/event/xrp-updown-15m-1767995100,Up,DOWN,30,4.799.999.999.999.990,2026-01-09T21:45:00+00:00,2026-01-09T22:00:00+00:00,-14.399.999.999.999.900,,,,,,,,,,,,,,
